t,id_ref,iq_ref,id,iq,ia,ib,ic,vd_cmd,vq_cmd,va_ref,vb_ref,vc_ref,da,db,dc,va,vb,vc,torque_e,omega_m
0.175100000,0.000000000,25.000000000,0.984938052,0.461263020,0.690559631,0.382384566,-1.072944196,-0.962958992,23.980673677,-11.189362184,23.982139601,-12.792777418,0.266888288,0.999500000,0.233483804,-11.187315650,23.978046534,-12.790730884,0.072648926,225.145193140
0.175150000,0.000000000,25.000000000,0.985010054,0.460580434,0.622677735,0.460664167,-1.083341902,-0.962955576,23.980673814,-12.826005382,23.980591867,-11.154586485,0.232791555,0.999500000,0.267612782,-12.824474760,23.977530622,-11.153055862,0.072541418,225.145215980
0.175200000,0.000000000,25.000000000,0.984973303,0.460137064,0.550793506,0.536325971,-1.087119476,-0.962951161,23.980673991,-14.383045324,23.830212677,-9.447167353,0.200353222,0.996462764,0.303184013,-14.383045324,23.830212677,-9.447167353,0.072471588,225.145201811
0.175250000,0.000000000,25.000000000,0.984955368,0.460393253,0.475125694,0.609352704,-1.084478397,-0.962952504,23.980673937,-15.850823563,23.531934273,-7.681110710,0.169774509,0.990248631,0.339976860,-15.850823563,23.531934273,-7.681110710,0.072511937,225.145181562
0.175300000,0.000000000,25.000000000,0.984957325,0.460647452,0.396495323,0.678591177,-1.075086501,-0.962954345,23.980673863,-17.220226089,23.087607996,-5.867381907,0.141245290,0.980991833,0.377762877,-17.220226089,23.087607996,-5.867381907,0.072551974,225.145178072
0.175350000,0.000000000,25.000000000,0.984978623,0.460897745,0.315390773,0.743611281,-1.059002054,-0.962956658,23.980673770,-18.482753896,22.499991367,-4.017237471,0.114942627,0.968749820,0.416307553,-18.482753896,22.499991367,-4.017237471,0.072591395,225.145191145
0.175400000,0.000000000,25.000000000,0.985018574,0.461142291,0.232315858,0.804009099,-1.036324956,-0.962959418,23.980673659,-19.630571242,21.772731190,-2.142159948,0.091029766,0.953598566,0.455371668,-19.630571242,21.772731190,-2.142159948,0.072629911,225.145220463
0.175450000,0.000000000,25.000000000,0.985076362,0.461379338,0.147786688,0.859409431,-1.007196119,-0.962962597,23.980673532,-20.656554280,20.910340926,-0.253786646,0.069655119,0.935632103,0.494712778,-20.656554280,20.910340926,-0.253786646,0.072667246,225.145265591
0.175500000,0.000000000,25.000000000,0.985151055,0.461607236,0.062328455,0.909468141,-0.971796596,-0.962966160,23.980673389,-21.554335267,19.918172687,1.636162580,0.050951349,0.914961931,0.534086720,-21.554335267,19.918172687,1.636162580,0.072703140,225.145325982
0.175550000,0.000000000,25.000000000,0.985241611,0.461824442,-0.023527845,0.953874301,-0.930346456,-0.962970076,23.980673231,-22.318342092,18.802384029,3.515958062,0.035034540,0.891716334,0.573249126,-22.318342092,18.802384029,3.515958062,0.072737350,225.145400983
0.175600000,0.000000000,25.000000000,0.985346892,0.462029537,-0.109248723,0.992352136,-0.883103414,-0.962974307,23.980673062,-22.943832854,17.569899740,5.373933114,0.022003482,0.866039578,0.611956940,-22.943832854,17.569899740,5.373933114,0.072769652,225.145489844
0.175650000,0.000000000,25.000000000,0.985465673,0.462221227,-0.194301525,1.024662746,-0.830361221,-0.962978817,23.980672880,-23.426925302,16.228368872,7.198556430,0.011939056,0.838091018,0.649969926,-23.426925302,16.228368872,7.198556430,0.072799843,225.145591726
0.175700000,0.000000000,25.000000000,0.985596655,0.462398353,-0.278157752,1.050605590,-0.772447838,-0.962983567,23.980672690,-23.764620931,14.786117275,8.978503656,0.004903731,0.808044110,0.687052160,-23.764620931,14.786117275,8.978503656,0.072827741,225.145705712
0.175750000,0.000000000,25.000000000,0.985738475,0.462559897,-0.360296357,1.070019743,-0.709723386,-0.962988516,23.980672491,-23.954823602,13.252095936,10.702727666,0.000941175,0.776085332,0.722973493,-23.954823602,13.252095936,10.702727666,0.072853184,225.145830810
0.175800000,0.000000000,25.000000000,0.985889722,0.462704987,-0.440206995,1.082784892,-0.642577896,-0.962993625,23.980672286,-23.996352552,11.635825426,12.360527127,0.000500000,0.742413030,0.757510982,-23.982784184,11.629041241,12.353742943,0.072876035,225.145965968
0.175850000,0.000000000,25.000000000,0.985889079,0.459771622,-0.514327767,1.087299792,-0.572972025,-0.962971693,23.980673166,-23.888952375,9.947361817,13.941590558,0.002313492,0.707236705,0.790449803,-23.888952375,9.947361817,13.941590558,0.072414030,225.146009345
0.175900000,0.000000000,25.000000000,0.985824959,0.459942822,-0.588350023,1.086596537,-0.498246514,-0.962971458,23.980673176,-23.633287475,8.197142067,15.436145408,0.007639844,0.670773793,0.821586363,-23.633287475,8.197142067,15.436145408,0.072440994,225.145962262
0.175950000,0.000000000,25.000000000,0.985775134,0.460117547,-0.658713581,1.079135353,-0.420421772,-0.962971602,23.980673170,-23.230944978,6.396047562,16.834897416,0.016021980,0.633250991,0.850727030,-23.230944978,6.396047562,16.834897416,0.072468514,225.145926539
0.176000000,0.000000000,25.000000000,0.985739590,0.460294363,-0.724981511,1.064962418,-0.339980907,-0.962972117,23.980673149,-22.684421946,4.555256520,18.129165426,0.027407876,0.594901178,0.877690946,-22.684421946,4.555256520,18.129165426,0.072496362,225.145902360
0.176050000,0.000000000,25.000000000,0.985718201,0.460471850,-0.786742290,1.044165620,-0.257423329,-0.962972993,23.980673114,-21.997110256,2.686193533,19.310916723,0.041726870,0.555962365,0.902310765,-21.997110256,2.686193533,19.310916723,0.072524316,225.145889815
0.176100000,0.000000000,25.000000000,0.985710734,0.460648620,-0.843612370,1.016874020,-0.173261650,-0.962974217,23.980673065,-21.173275555,0.800458661,20.372816894,0.058890093,0.516676222,0.924433685,-21.173275555,0.800458661,20.372816894,0.072552158,225.145888902
0.176150000,0.000000000,25.000000000,0.985716856,0.460823324,-0.895238566,0.983257057,-0.088018491,-0.962975775,23.980673003,-20.218030786,-1.090244553,21.308275340,0.078791025,0.477286572,0.943922403,-20.218030786,-1.090244553,21.308275340,0.072579674,225.145899528
0.176200000,0.000000000,25.000000000,0.985736136,0.460994661,-0.941300263,0.943523493,-0.002223230,-0.962977649,23.980672927,-19.137304461,-2.974181719,22.111486180,0.101306157,0.438037881,0.960655962,-19.137304461,-2.974181719,22.111486180,0.072606659,225.145921515
0.176250000,0.000000000,25.000000000,0.985768053,0.461161386,-0.981511416,0.897920127,0.083591289,-0.962979821,23.980672840,-17.937803869,-4.839660419,22.777464288,0.126295753,0.399173741,0.974530506,-17.937803869,-4.839660419,22.777464288,0.072632918,225.145954600
0.176300000,0.000000000,25.000000000,0.985811999,0.461322322,-1.015622332,0.846730251,0.168892080,-0.962982268,23.980672742,-16.626973458,-6.675102771,23.302076230,0.153604720,0.360935359,0.985459921,-16.626973458,-6.675102771,23.302076230,0.072658266,225.145998441
0.176350000,0.000000000,25.000000000,0.985867290,0.461476364,-1.043421230,0.790271899,0.253149332,-0.962984968,23.980672633,-15.212948633,-8.469117287,23.682065920,0.183063570,0.323560057,0.993376373,-15.212948633,-8.469117287,23.682065920,0.072682527,225.146052621
0.176400000,0.000000000,25.000000000,0.985933169,0.461622486,-1.064735564,0.728895859,0.335839705,-0.962987898,23.980672516,-13.704505270,-10.210569566,23.915074836,0.214489474,0.287279801,0.998230726,-13.704505270,-10.210569566,23.915074836,0.072705542,225.146116652
0.176450000,0.000000000,25.000000000,0.986008817,0.461759750,-1.079433092,0.662983497,0.416449595,-0.962991032,23.980672390,-12.111005259,-11.888651397,23.999656656,0.247687390,0.252319763,0.999500000,-12.103119707,-11.880765845,23.983885552,0.072727161,225.146189984
0.176500000,0.000000000,25.000000000,0.985988674,0.458325745,-1.085653304,0.594738059,0.490915244,-0.962964960,23.980673437,-10.442365173,-13.492923248,23.935288421,0.282450726,0.218897432,0.998651842,-10.442365173,-13.492923248,23.935288421,0.072186305,225.146154877
0.176550000,0.000000000,25.000000000,0.985812119,0.458507553,-1.086913821,0.520989334,0.565924487,-0.962961932,23.980673558,-8.708896622,-15.013472066,23.722368688,0.318564654,0.187219332,0.994216014,-8.708896622,-15.013472066,23.722368688,0.072214940,225.146013193
0.176600000,0.000000000,25.000000000,0.985652925,0.458703730,-1.081412266,0.444004358,0.637407909,-0.962959409,23.980673660,-6.921377910,-16.440841033,23.362218943,0.355804627,0.157482478,0.986712895,-6.921377910,-16.440841033,23.362218943,0.072245837,225.145883927
0.176650000,0.000000000,25.000000000,0.985511849,0.458912410,-1.069182346,0.364260646,0.704921699,-0.962957403,23.980673740,-5.090902992,-17.766171532,22.857074524,0.393939521,0.129871426,0.976189053,-5.090902992,-17.766171532,22.857074524,0.072278705,225.145767961
0.176700000,0.000000000,25.000000000,0.985389488,0.459131680,-1.050299565,0.282252943,0.768046622,-0.962955919,23.980673800,-3.228832397,-18.981238222,22.210070619,0.432732658,0.104557537,0.962709805,-3.228832397,-18.981238222,22.210070619,0.072313240,225.145666053
0.176750000,0.000000000,25.000000000,0.985286279,0.459359589,-1.024880778,0.198490146,0.826390632,-0.962954959,23.980673838,-1.346722728,-20.078500081,21.425222809,0.471943277,0.081697915,0.946358809,-1.346722728,-20.078500081,21.425222809,0.072349135,225.145578832
0.176800000,0.000000000,25.000000000,0.985202502,0.459594165,-0.993083473,0.113492149,0.879591324,-0.962954520,23.980673856,0.543745059,-21.051147204,20.507402145,0.511328022,0.061434433,0.927237545,0.543745059,-21.051147204,20.507402145,0.072386081,225.145506801
0.176850000,0.000000000,25.000000000,0.985138281,0.459833434,-0.955104806,0.027786605,0.927318200,-0.962954596,23.980673853,2.430838137,-21.893143060,19.462304923,0.550642461,0.043892853,0.905464686,2.430838137,-21.893143060,19.462304923,0.072423766,225.145450331
0.176900000,0.000000000,25.000000000,0.985093584,0.460075434,-0.911180385,-0.058094352,0.969274736,-0.962955178,23.980673830,4.302844624,-22.599261956,18.296417332,0.589642596,0.029182043,0.881175361,4.302844624,-22.599261956,18.296417332,0.072461881,225.145409666
0.176950000,0.000000000,25.000000000,0.985068231,0.460318228,-0.861582816,-0.143617424,1.005200240,-0.962956251,23.980673787,6.148146263,-23.165121465,17.016975202,0.628086380,0.017393303,0.854520317,6.148146263,-23.165121465,17.016975202,0.072500121,225.145384919
0.177000000,0.000000000,25.000000000,0.985061894,0.460559918,-0.806620010,-0.228251473,1.034871483,-0.962957797,23.980673725,7.955290521,-23.587209624,15.631919104,0.665735219,0.008599799,0.825664981,7.955290521,-23.587209624,15.631919104,0.072538187,225.145376081
0.177050000,0.000000000,25.000000000,0.985074110,0.460798663,-0.746633275,-0.311470827,1.058104103,-0.962959796,23.980673644,9.713061659,-23.862906731,14.149845072,0.702355451,0.002856110,0.794788439,9.713061659,-23.862906731,14.149845072,0.072575789,225.145383017
0.177100000,0.000000000,25.000000000,0.985104281,0.461032688,-0.681995197,-0.392758562,1.074753758,-0.962962225,23.980673547,11.410550339,-23.990501603,12.579951264,0.737719799,0.000500000,0.762082318,11.405716471,-23.980833868,12.575117396,0.072612648,225.145405474
0.177150000,0.000000000,25.000000000,0.985137285,0.459076154,-0.614206861,-0.469425538,1.083632399,-0.962948386,23.980674102,13.037207148,-23.969203058,10.931995910,0.771608482,0.000641603,0.727749915,13.037207148,-23.969203058,10.931995910,0.072304494,225.145371299
0.177200000,0.000000000,25.000000000,0.985035060,0.459331561,-0.541485968,-0.545378560,1.086864528,-0.962947587,23.980674134,14.582961316,-23.799143407,9.216182091,0.803811694,0.004184512,0.692003794,14.582961316,-23.799143407,9.216182091,0.072344721,225.145281352
0.177250000,0.000000000,25.000000000,0.984954357,0.459593209,-0.465393406,-0.617936876,1.083330282,-0.962947359,23.980674144,16.038208322,-23.481377777,7.443169455,0.834129340,0.010804630,0.655066030,16.038208322,-23.481377777,7.443169455,0.072385930,225.145208386
0.177300000,0.000000000,25.000000000,0.984895225,0.459858926,-0.386401493,-0.686649833,1.073051325,-0.962947693,23.980674130,17.393916492,-23.017878321,5.623961829,0.862373260,0.020460868,0.617165871,17.393916492,-23.017878321,5.623961829,0.072427781,225.145152738
0.177350000,0.000000000,25.000000000,0.984857544,0.460126559,-0.305000648,-0.751090611,1.056091258,-0.962948576,23.980674095,18.641671898,-22.411521632,3.769849734,0.888368165,0.033093299,0.578538536,18.641671898,-22.411521632,3.769849734,0.072469933,225.145114604
0.177400000,0.000000000,25.000000000,0.984841032,0.460393991,-0.221696344,-0.810858892,1.032555237,-0.962949989,23.980674038,19.773730568,-21.666070884,1.892340315,0.911952720,0.048623523,0.539423757,19.773730568,-21.666070884,1.892340315,0.072512054,225.145094040
0.177450000,0.000000000,25.000000000,0.984845252,0.460659162,-0.137005958,-0.865583366,1.002589325,-0.962951913,23.980673961,20.783066549,-20.786152489,0.003085939,0.932980553,0.066955156,0.500064290,20.783066549,-20.786152489,0.003085939,0.072553818,225.145090964
0.177500000,0.000000000,25.000000000,0.984869615,0.460920075,-0.051455548,-0.914924048,0.966379596,-0.962954323,23.980673864,21.663415505,-19.777227385,-1.886188120,0.951321156,0.087974429,0.460704414,21.663415505,-19.777227385,-1.886188120,0.072594912,225.145105160
0.177550000,0.000000000,25.000000000,0.984913392,0.461174815,0.034423426,-0.958574406,0.924150980,-0.962957191,23.980673749,22.409313598,-18.645557151,-3.763756447,0.966860700,0.111550893,0.421588407,22.409313598,-18.645557151,-3.763756447,0.072635033,225.145136284
0.177600000,0.000000000,25.000000000,0.984975720,0.461421562,0.120097416,-0.996263282,0.876165866,-0.962960487,23.980673616,23.016131398,-17.398165154,-5.617966244,0.979502737,0.137538226,0.382959037,23.016131398,-17.398165154,-5.617966244,0.072673896,225.145183872
0.177650000,0.000000000,25.000000000,0.985055616,0.461658600,0.205034112,-1.027756583,0.822722471,-0.962964178,23.980673468,23.480102618,-16.042792967,-7.437309651,0.989168805,0.165775147,0.345056049,23.480102618,-16.042792967,-7.437309651,0.072711229,225.145247340
0.177700000,0.000000000,25.000000000,0.985151984,0.461884331,0.288705767,-1.052858750,0.764152983,-0.962968229,23.980673306,23.798347491,-14.587852328,-9.210495163,0.995798906,0.196086410,0.308114684,23.798347491,-14.587852328,-9.210495163,0.072746782,225.145325998
0.177750000,0.000000000,25.000000000,0.985263626,0.462097282,0.370592485,-1.071413978,0.700821492,-0.962972602,23.980673130,23.968890647,-13.042372946,-10.926517701,0.999351888,0.228283897,0.272364215,23.968890647,-13.042372946,-10.926517701,0.072780322,225.145419054
0.177800000,0.000000000,25.000000000,0.985389257,0.462296114,0.450185469,-1.083307186,0.633121717,-0.962977259,23.980672943,23.990673381,-11.415946465,-12.574726917,0.999500000,0.262167782,0.238026523,23.980891127,-11.411055338,-12.569835790,0.072811638,225.145525624
0.177850000,0.000000000,25.000000000,0.985389204,0.460273895,0.524780134,-1.087367227,0.562587093,-0.962962232,23.980673546,23.863562374,-9.718685363,-14.144877011,0.997157549,0.297527388,0.205315062,23.863562374,-9.718685363,-14.144877011,0.072493139,225.145572137
0.177900000,0.000000000,25.000000000,0.985373467,0.460486825,0.598348287,-1.085775207,0.487426920,-0.962963407,23.980673499,23.588344478,-7.961092069,-15.627252409,0.991423843,0.334143915,0.174432241,23.588344478,-7.961092069,-15.627252409,0.072526675,225.145559431
0.177950000,0.000000000,25.000000000,0.985374262,0.460698067,0.668197587,-1.077427689,0.409230101,-0.962964988,23.980673436,23.166728162,-6.154088833,-17.012639329,0.982640170,0.371789816,0.145570014,23.166728162,-6.154088833,-17.012639329,0.072559945,225.145560653
0.178000000,0.000000000,25.000000000,0.985391130,0.460906028,0.733894198,-1.062376472,0.328482274,-0.962966956,23.980673357,22.601330023,-4.308890495,-18.292439528,0.970861042,0.410231448,0.118907510,22.601330023,-4.308890495,-18.292439528,0.072592699,225.145575637
0.178050000,0.000000000,25.000000000,0.985423497,0.461109181,0.795030069,-1.040715043,0.245684974,-0.962969289,23.980673263,21.895659004,-2.436948960,-19.458710044,0.956159563,0.449230230,0.094610207,21.895659004,-2.436948960,-19.458710044,0.072624696,225.145604118
0.178100000,0.000000000,25.000000000,0.985470687,0.461306068,0.851225480,-1.012577994,0.161352513,-0.962971962,23.980673156,21.054094612,-0.549882126,-20.504212487,0.938626971,0.488544122,0.072828907,21.054094612,-0.549882126,-20.504212487,0.072655706,225.145645732
0.178150000,0.000000000,25.000000000,0.985531921,0.461495320,0.902131413,-0.978140188,0.076008775,-0.962974951,23.980673036,20.081859753,1.340598213,-21.422457966,0.918372078,0.527929129,0.053698792,20.081859753,1.340598213,-21.422457966,0.072685513,225.145700020
0.178200000,0.000000000,25.000000000,0.985606334,0.461675657,0.947431726,-0.937615676,-0.009816050,-0.962978227,23.980672904,18.984988314,3.222759047,-22.207747361,0.895520590,0.567140813,0.037338597,18.984988314,3.222759047,-22.207747361,0.072713916,225.145766440
0.178250000,0.000000000,25.000000000,0.985692977,0.461845897,0.986845127,-0.891256361,-0.095588766,-0.962981761,23.980672762,17.770287726,5.084918972,-22.855206698,0.870214328,0.605935812,0.023849860,17.770287726,5.084918972,-22.855206698,0.072740729,225.145844366
0.178300000,0.000000000,25.000000000,0.985790833,0.462004969,1.020126927,-0.839350433,-0.180776494,-0.962985521,23.980672611,16.445296720,6.915520679,-23.360817399,0.842610348,0.644073347,0.013316304,16.445296720,6.915520679,-23.360817399,0.072765783,225.145933099
0.178350000,0.000000000,25.000000000,0.985898820,0.462151910,1.047070566,-0.782220567,-0.264849999,-0.962989477,23.980672452,15.018238546,8.703202684,-23.721441230,0.812879970,0.681316723,0.005803308,15.018238546,8.703202684,-23.721441230,0.072788926,225.146031874
0.178400000,0.000000000,25.000000000,0.986015805,0.462285875,1.067508896,-0.720221918,-0.347286978,-0.962993596,23.980672287,13.497969942,10.436869840,-23.934839782,0.781207707,0.717434788,0.001357505,13.497969942,10.436869840,-23.934839782,0.072810025,225.146139866
0.178450000,0.000000000,25.000000000,0.986140613,0.462406142,1.081315223,-0.653739899,-0.427575324,-0.962997845,23.980672116,11.893926171,12.105762198,-23.999688369,0.747790129,0.752203379,0.000500000,11.886030048,12.097866075,-23.983896123,0.072828967,225.146256198
0.178500000,0.000000000,25.000000000,0.986129958,0.458947061,1.086632306,-0.584983864,-0.501648441,-0.962972178,23.980673147,10.216089947,13.699496855,-23.915586802,0.712835207,0.785406184,0.001758608,10.216089947,13.699496855,-23.915586802,0.072284162,225.146262676
0.178550000,0.000000000,25.000000000,0.985998107,0.459105922,1.086988383,-0.510782149,-0.576206234,-0.962970196,23.980673227,8.474828496,15.208226947,-23.683055443,0.676558927,0.816838061,0.006603012,8.474828496,15.208226947,-23.683055443,0.072309183,225.146161030
0.178600000,0.000000000,25.000000000,0.985880956,0.459275066,1.080584236,-0.433407059,-0.647177177,-0.962968628,23.980673290,6.680969256,16.622568429,-23.303537685,0.639186859,0.846303509,0.014509632,6.680969256,16.622568429,-23.303537685,0.072335823,225.146070158
0.178650000,0.000000000,25.000000000,0.985779001,0.459452936,1.067459301,-0.353338660,-0.714120642,-0.962967480,23.980673336,4.845645562,17.933743464,-22.779389027,0.600950949,0.873619656,0.025429395,4.845645562,17.933743464,-22.779389027,0.072363837,225.145990686
0.178700000,0.000000000,25.000000000,0.985692610,0.459637947,1.047694768,-0.271073817,-0.776620951,-0.962966752,23.980673365,2.980248076,19.133614494,-22.113862570,0.562088502,0.898616969,0.039294530,2.980248076,19.133614494,-22.113862570,0.072392977,225.145923132
0.178750000,0.000000000,25.000000000,0.985622019,0.459828495,1.021413087,-0.187123114,-0.834289973,-0.962966444,23.980673377,1.096354094,20.214734737,-21.311088832,0.522840710,0.921140307,0.056018983,1.096354094,20.214734737,-21.311088832,0.072422988,225.145867913
0.178800000,0.000000000,25.000000000,0.985567339,0.460022975,0.988777217,-0.102007671,-0.886769545,-0.962966550,23.980673373,-0.794344295,21.170394403,-20.376050107,0.483451161,0.941049883,0.075498956,-0.794344295,21.170394403,-20.376050107,0.072453619,225.145825339
0.178850000,0.000000000,25.000000000,0.985528554,0.460219788,0.949989623,-0.016255915,-0.933733708,-0.962967062,23.980673352,-2.680112774,21.994662330,-19.314549555,0.444164317,0.958222132,0.097613551,-2.680112774,21.994662330,-19.314549555,0.072484617,225.145795613
0.178900000,0.000000000,25.000000000,0.985505527,0.460417355,0.905291026,0.069599719,-0.974890745,-0.962967970,23.980673316,-4.549247617,22.682422798,-18.133175181,0.405224008,0.972550475,0.122225517,-4.549247617,22.682422798,-18.133175181,0.072515733,225.145778838
0.178950000,0.000000000,25.000000000,0.985498002,0.460614130,0.854958910,0.155026093,-1.009985003,-0.962969260,23.980673264,-6.390148318,23.229407274,-16.839258956,0.366871910,0.983945985,0.149182105,-6.390148318,23.229407274,-16.839258956,0.072546726,225.145775011
0.179000000,0.000000000,25.000000000,0.985505608,0.460808611,0.799305802,0.239492690,-1.038798492,-0.962970916,23.980673198,-8.191389589,23.632220905,-15.440831315,0.329346050,0.992337936,0.178316014,-8.191389589,23.632220905,-15.440831315,0.072577356,225.145784030
0.179050000,0.000000000,25.000000000,0.985527869,0.460999349,0.738677331,0.322474918,-1.061152250,-0.962972918,23.980673117,-9.941792261,23.888363587,-13.946571326,0.292879328,0.997674241,0.209446431,-9.941792261,23.888363587,-13.946571326,0.072607397,225.145805696
0.179100000,0.000000000,25.000000000,0.985564204,0.461184958,0.673450080,0.403457381,-1.076907461,-0.962975245,23.980673024,-11.630492661,23.996245488,-12.365752826,0.257698070,0.999500000,0.242380149,-11.623744166,23.982748496,-12.359004330,0.072636631,225.145839717
0.179150000,0.000000000,25.000000000,0.985561975,0.458315249,0.605564294,0.478887777,-1.084452071,-0.962954070,23.980673874,-13.246989936,23.955198382,-10.708208446,0.224021043,0.999066633,0.276912324,-13.246989936,23.955198382,-10.708208446,0.072184652,225.145785476
0.179200000,0.000000000,25.000000000,0.985393169,0.458539221,0.532365531,0.554416797,-1.086782329,-0.962951477,23.980673978,-14.781286946,23.765476821,-8.984189874,0.192056522,0.995114100,0.312829378,-14.781286946,23.765476821,-8.984189874,0.072219927,225.145644509
0.179250000,0.000000000,25.000000000,0.985244798,0.458776306,0.455856766,0.626491428,-1.082348194,-0.962949452,23.980674060,-16.223845450,23.428258093,-7.204412643,0.162003220,0.988088710,0.349908070,-16.223845450,23.428258093,-7.204412643,0.072257268,225.145518687
0.179300000,0.000000000,25.000000000,0.985117459,0.459024353,0.376512636,0.694664121,-1.071176756,-0.962948001,23.980674118,-17.565712579,22.945635190,-5.379922611,0.134047655,0.978034066,0.387918279,-17.565712579,22.945635190,-5.379922611,0.072296336,225.145408801
0.179350000,0.000000000,25.000000000,0.985011577,0.459281183,0.294825491,0.758511482,-1.053336973,-0.962947125,23.980674153,-18.798560377,22.320603488,-3.522043111,0.108363325,0.965012573,0.426624102,-18.798560377,22.320603488,-3.522043111,0.072336786,225.145315497
0.179400000,0.000000000,25.000000000,0.984927397,0.459544597,0.211302339,0.817636923,-1.028939262,-0.962946818,23.980674165,-19.914737472,21.557042161,-1.642304688,0.085109636,0.949105045,0.465785319,-19.914737472,21.557042161,-1.642304688,0.072378274,225.145239280
0.179450000,0.000000000,25.000000000,0.984864993,0.459812400,0.126461689,0.871673137,-0.998134826,-0.962947072,23.980674155,-20.907316565,20.659690104,0.247626461,0.064430905,0.930410210,0.505158885,-20.907316565,20.659690104,0.247626461,0.072420453,225.145180507
0.179500000,0.000000000,25.000000000,0.984824267,0.460082417,0.040830328,0.920284397,-0.961114725,-0.962947875,23.980674123,-21.770137411,19.634116530,2.136020881,0.046455471,0.909044094,0.544500435,-21.770137411,19.634116530,2.136020881,0.072462981,225.145139396
0.179550000,0.000000000,25.000000000,0.984804959,0.460352506,-0.045059961,0.963168661,-0.918108700,-0.962949210,23.980674069,-22.497845052,18.486686407,4.011158645,0.031294895,0.885139300,0.583565805,-22.497845052,18.486686407,4.011158645,0.072505520,225.145116020
0.179600000,0.000000000,25.000000000,0.984806646,0.460620577,-0.130675715,1.000059461,-0.869383747,-0.962951056,23.980673995,-23.085923052,17.224520963,5.861402089,0.019043270,0.858844187,0.622112544,-23.085923052,17.224520963,5.861402089,0.072547741,225.145110314
0.179650000,0.000000000,25.000000000,0.984828755,0.460884606,-0.215485112,1.030727576,-0.815242464,-0.962953390,23.980673901,-23.530721520,15.855453493,7.675268027,0.009776635,0.830321948,0.659901417,-23.530721520,15.855453493,7.675268027,0.072589325,225.145122078
0.179700000,0.000000000,25.000000000,0.984870570,0.461142648,-0.298961293,1.054982466,-0.756021174,-0.962956185,23.980673789,-23.829479771,14.387980754,9.441499017,0.003552505,0.799749599,0.696697896,-23.829479771,14.387980754,9.441499017,0.072629967,225.145150982
0.179750000,0.000000000,25.000000000,0.984931239,0.461392853,-0.380585645,1.072673470,-0.692087825,-0.962959411,23.980673660,-23.980343457,12.831210238,11.149133219,0.000500000,0.767316880,0.732273609,-23.977447819,12.829762419,11.147685400,0.072669374,225.145196571
0.179800000,0.000000000,25.000000000,0.985013545,0.460979285,-0.459196846,1.083365886,-0.624169040,-0.962958323,23.980673703,-23.982376265,11.194807880,12.787568386,0.000500000,0.733225164,0.766407675,-23.978125422,11.192682458,12.785442964,0.072604237,225.145236778
0.179850000,0.000000000,25.000000000,0.984988854,0.460260979,-0.534658891,1.087169254,-0.552510362,-0.962952317,23.980673945,-23.835566599,9.488930965,14.346635635,0.003425696,0.697686062,0.798888242,-23.835566599,9.488930965,14.346635635,0.072491104,225.145239747
0.179900000,0.000000000,25.000000000,0.984980081,0.460513176,-0.607768689,1.084689394,-0.476920704,-0.962953830,23.980673884,-23.540824349,7.724155669,15.816668681,0.009566159,0.660919910,0.829513931,-23.540824349,7.724155669,15.816668681,0.072530825,225.145227502
0.179950000,0.000000000,25.000000000,0.984990721,0.460762539,-0.677100687,1.075457816,-0.398357129,-0.962955812,23.980673804,-23.099978962,5.911440999,17.188537963,0.018750438,0.623155021,0.858094541,-23.099978962,5.911440999,17.188537963,0.072570100,225.145231725
0.180000000,0.000000000,25.000000000,0.985020168,0.461007210,-0.742224197,1.059531822,-0.317307625,-0.962958236,23.980673707,-22.515766347,4.062037194,18.453729153,0.030921534,0.584625775,0.884452691,-22.515766347,4.062037194,18.453729153,0.072608636,225.145252167
0.180050000,0.000000000,25.000000000,0.985067690,0.461245408,-0.802734666,1.037010355,-0.234275689,-0.962961078,23.980673593,-21.791812179,2.187422211,19.604389968,0.046003913,0.545571296,0.908424791,-21.791812179,2.187422211,19.604389968,0.072646152,225.145288462
0.180100000,0.000000000,25.000000000,0.985132428,0.461475448,-0.858256208,1.008033388,-0.149777180,-0.962964307,23.980673463,-20.932609400,0.299230500,20.633378900,0.063903971,0.506233969,0.929862060,-20.932609400,0.299230500,20.633378900,0.072682383,225.145340128
0.180150000,0.000000000,25.000000000,0.985213414,0.461695746,-0.908443945,0.972781057,-0.064337112,-0.962967893,23.980673319,-19.943490339,-1.590819201,21.534309540,0.084510618,0.466857933,0.948631449,-19.943490339,-1.590819201,21.534309540,0.072717080,225.145406576
0.180200000,0.000000000,25.000000000,0.985309577,0.461904834,-0.952986165,0.931472539,0.021513626,-0.962971802,23.980673162,-18.830593628,-3.470996591,22.301590219,0.107695966,0.427687571,0.964616463,-18.830593628,-3.470996591,22.301590219,0.072750011,225.145487118
0.180250000,0.000000000,25.000000000,0.985419754,0.462101363,-0.991606265,0.884364688,0.107241578,-0.962975998,23.980672994,-17.600826111,-5.329632598,22.930458709,0.133316123,0.388965988,0.977717890,-17.600826111,-5.329632598,22.930458709,0.072780965,225.145580972
0.180300000,0.000000000,25.000000000,0.985542703,0.462284115,-1.024064480,0.831750433,0.192314047,-0.962980445,23.980672815,-16.261819984,-7.155191804,23.417011788,0.161212084,0.350933504,0.987854412,-16.261819984,-7.155191804,23.417011788,0.072809748,225.145687273
